"Python开发工程师","印孚瑟斯技术（中国）有限公司","深圳","1-1.5万/月","10000.0","15000.0","01-10"
"python软件开发工程师","阿基米德（上海）传媒有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"测试开发工程师（C++/python）","上海墨鹍数码科技有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"python开发工程师","南京赛宁信息技术有限公司","南京","0.8-1.4万/月","8000.0","14000.0","01-10"
"Python开发工程师","北京宏天信业信息技术股份有限公司上海分公司","上海","1-2万/月","10000.0","20000.0","01-10"
"Python开发工程师（接受应届）","沈阳东软软件人才培训中心","沈阳","4-7千/月","4000.0","7000.0","01-10"
"Python开发工程师m","埃摩森网络科技（上海）有限公司","上海","1.5-3万/月","15000.0","30000.0","01-10"
"测试开发工程师（Python）","赫里普（上海）信息科技有限公司","上海","0.7-1.1万/月","7000.0","11000.0","01-10"
"Python开发工程师","浙江九州云信息科技有限公司","无锡","1.5-3万/月","15000.0","30000.0","01-10"
"Python开发工程师","深圳市德科信息技术有限公司","广州","0.8-1万/月","8000.0","10000.0","01-10"
"Python开发工程师","重庆码神邦信息技术有限公司","重庆","0.8-1万/月","8000.0","10000.0","01-10"
"Python开发工程师","深圳房讯通信息技术有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"Python讲师","成都吉邦网络技术有限公司","自贡","3-4.5千/月","3000.0","4500.0","01-10"
"Python游戏服务端高级开发","湖南纳米娱乐网络科技有限公司","长沙","1-2万/月","10000.0","20000.0","01-10"
"Python开发工程师","麦田春雪科贸（北京）有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"Python开发工程师-R89","深圳市芯智科技有限公司","深圳","0.8-1.5万/月","8000.0","15000.0","01-10"
"Python高级开发工程师","上海互教教育科技有限公司","上海","1.2-2万/月","12000.0","20000.0","01-10"
"python开发工程师","上海优似腾软件开发有限公司","上海","1.8-2.5万/月","18000.0","25000.0","01-10"
"Software Engineer 软件工程师 (AI Python)","澜起科技股份有限公司","上海","2-4万/月","20000.0","40000.0","01-10"
"python 架构师+双休年终奖","南京市玄武区宇皋俊电子科技中心","南京","4.5-6.5千/月","4500.0","6500.0","01-10"
"Python工程师","深圳市思榕科技有限公司","深圳","1.4-2万/月","14000.0","20000.0","01-10"
"高级python开发工程师-花桥","昆山炫生活信息技术股份有限公司","昆山","1.5-2万/月","15000.0","20000.0","01-10"
"Python高级开发工程师","广东嘉泰智能技术有限公司","佛山","0.8-1万/月","8000.0","10000.0","01-10"
"Python开发工程师","北京中宇华兴科技有限公司","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"Python","易居企业（中国）集团有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"Python开发工程师","众安在线财产保险股份有限公司","上海","1.8-2.8万/月","18000.0","28000.0","01-10"
"python运维工程师","上海润和信息技术服务有限公司","南京","1-1.5万/月","10000.0","15000.0","01-10"
"Python应用工程师（业务系统方向）","广州逗号智能科技有限公司","广州","1-1.8万/月","10000.0","18000.0","01-10"
"Python开发工程师","武汉联合创想科技有限公司","武汉","0.8-1万/月","8000.0","10000.0","01-10"
"Python高级开发工程师","深圳市乐易网络股份有限公司","深圳","1.5-3万/月","15000.0","30000.0","01-10"
"Python高级开发工程师","湖南中智名优特商业运营有限公司","长沙","0.5-1.5万/月","5000.0","15000.0","01-10"
"Python高级开发工程师","中投中财基金管理有限公司","上海","2-3万/月","20000.0","30000.0","01-10"
"Python数据工程师","湖南中德安普云瞻智审有限公司","长沙","1-2万/月","10000.0","20000.0","01-10"
"Python开发工程师","北京金色华勤数据服务有限公司","天津","1.5-2万/月","15000.0","20000.0","01-10"
"Python开发工程师","广州哇嘎文化传媒有限公司","广州","1.5-2万/月","15000.0","20000.0","01-10"
"Python/Odoo开发工程师","上海美问信息科技有限公司","上海","0.6-1.6万/月","6000.0","16000.0","01-10"
"Python高级工程师","河南省现代农业大数据产业技术研究院有限公司","武汉","1-2万/月","10000.0","20000.0","01-10"
"后端高级工程师（Python）","中建材信息技术股份有限公司","北京","1.5-2.5万/月","15000.0","25000.0","01-10"
"Python高级开发工程师","杭州祐全科技发展有限公司","杭州","1-2万/月","10000.0","20000.0","01-10"
"Python开发工程师","博彦科技承德有限公司","深圳","1-1.2万/月","10000.0","12000.0","01-10"
"Python开发工程师","湖南麒麟信安科技有限公司","长沙","1-1.5万/月","10000.0","15000.0","01-10"
"Python开发工程师","深圳朗安信息科技有限公司","深圳","1.5-2万/月","15000.0","20000.0","01-10"
"erlang/python服务器开发工程师","孤岛（上海）软件有限公司","上海","1.5-3.5万/月","15000.0","35000.0","01-10"
"Python开发工程师","上海音明信息技术有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"C++/Go/Lua/Python开发工程师","同程艺龙","苏州","1.5-2万/月","15000.0","20000.0","01-10"
"项目研发经理（python平台）","上海锦游网络技术有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"Python开发工程师","武汉交游科技有限责任公司","武汉","0.8-1.5万/月","8000.0","15000.0","01-10"
"Python高级研发工程师","北京好巧国际旅行社有限公司","北京","2-3.5万/月","20000.0","35000.0","01-10"
"Python开发工程师","融捷教育科技有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"少儿编程python讲师","西安若恩教育科技有限公司","西安","6-8千/月","6000.0","8000.0","01-10"
"Python开发工程师","浙江一舟电子科技股份有限公司","宁波","11-14万/年","9166","11666.0","01-10"
"Python 开发工程师","大连暗泉信息技术有限公司","大连","0.8-1.5万/月","8000.0","15000.0","01-10"
"Python运营开发工程师","富途网络科技（深圳）有限公司","深圳","1.5-2.5万/月","15000.0","25000.0","01-10"
"Python运维开发工程师","福州靠谱云科技有限公司","福州","0.5-1万/月","5000.0","10000.0","01-10"
"Python系统运维开发工程师","云星数据（深圳）有限公司","北京","2-3万/月","20000.0","30000.0","01-10"
"Python高级开发工程师","杭州艺程科技有限公司","杭州","1.2-1.5万/月","12000.0","15000.0","01-10"
"Python/Odoo开发工程师","千麦实业（上海）有限公司","上海","0.8-1万/月","8000.0","10000.0","01-10"
"Python软件工程师","深圳市文言科技发展有限公司","深圳","5.5-7千/月","5500.0","7000.0","01-10"
"Python开发工程师----外派绿盟网络安全业务","西安鼎拓信息科技有限公司","西安","0.6-1万/月","6000.0","10000.0","01-10"
"c语言Go开发Java开发python开发","北京布路诺超链科技有限公司","北京","2-2.5万/月","20000.0","25000.0","01-10"
"Python开发工程师","重庆市一亩田电子商务有限公司","重庆","1-1.5万/月","10000.0","15000.0","01-10"
"Python开发工程师（南京）","上海派拉软件股份有限公司","南京","1-1.5万/月","10000.0","15000.0","01-10"
"Python高级开发工程师","北京三五通联科技发展有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"python开发助理（提供住宿）","郑州悠络客信息技术有限公司","郑州","4.5-6千/月","4500.0","6000.0","01-10"
"Python开发工程师（产品研发）","北京东方金信科技有限公司","北京","0.8-1.5万/月","8000.0","15000.0","01-10"
"Python/Odoo开发工程师","上海极迦生物科技有限公司","上海","2.5-3万/月","25000.0","30000.0","01-10"
"Python测试工程师","广东大成科技有限公司","广州","6-8千/月","6000.0","8000.0","01-10"
"服务端开发工程师（python方向）","安骑科技","上海","1-1.8万/月","10000.0","18000.0","01-10"
"Python开发工程师","南京翼职盟教育科技有限公司","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"Python后台开发工程师","深圳市悦动天下科技有限公司","深圳","1.2-2.4万/月","12000.0","24000.0","01-10"
"python运维开发工程师","北京神州新桥科技有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"Python教师","长沙好习惯教育科技有限公司","长沙","3-8千/月","3000.0","8000.0","01-10"
"python后端程序员","武汉乐谷在线科技有限公司","武汉","0.6-2万/月","6000.0","20000.0","01-10"
"Python开发工程师","慧影医疗科技（北京）有限公司","北京","1.5-2万/月","15000.0","20000.0","01-10"
"Python开发工程师","昆山龙博信息科技有限公司","异地招聘","1-1.5万/月","10000.0","15000.0","01-10"
"Python架构师","深圳绿米联创科技有限公司","深圳","2-3万/月","20000.0","30000.0","01-10"
"Python后端开发工程师","南京网眼软件有限公司","南京","1-2万/月","10000.0","20000.0","01-10"
"Python数据工程师","上海珑享商贸有限公司广州分公司","广州","1.5-2万/月","15000.0","20000.0","01-10"
"Python线上课程研发","上海博为峰软件技术股份有限公司","上海","2.5-3万/月","25000.0","30000.0","01-10"
"Python开发工程师","上海十维教育科技有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"Python 高级工程师","深圳领脉科技有限公司","深圳","2.5-4万/月","25000.0","40000.0","01-10"
"爬虫/python工程师","四川云之航网络科技有限公司","成都","5-8千/月","5000.0","8000.0","01-10"
"Python高级开发工程师","上海言通网络科技有限公司","上海","0.8-1.4万/月","8000.0","14000.0","01-10"
"Python开发工程师","深圳市弘长科技有限公司","异地招聘","0.3-1万/月","3000.0","10000.0","01-10"
"Python开发工程师","昆山能脉信息科技有限公司","昆山","1-1.5万/月","10000.0","15000.0","01-10"
"Python开发工程师","深圳市飞比电子科技有限公司","上海","0.8-1.6万/月","8000.0","16000.0","01-10"
"Python中级工程师","浙江康铭泰克信息科技股份有限公司","杭州","1-1.5万/月","10000.0","15000.0","01-10"
"自动化实施（shell/python）","北京中亦安图科技股份有限公司","上海","1-1.5万/月","10000.0","15000.0","01-10"
"高级Python开发工程师（深圳）","武汉微思敦网络技术有限公司","深圳","2-3万/月","20000.0","30000.0","01-10"
"Python开发工程师","恩梯梯数据（中国）信息技术有限公司","无锡","0.5-1.5万/月","5000.0","15000.0","01-10"
"Python工程师","上海奥腾计算机科技有限公司","上海","1.5-2万/月","15000.0","20000.0","01-10"
"数据分析&挖掘师（IBM SPSS/Python)10k","福州咸鱼科技有限公司","厦门","1-1.5万/月","10000.0","15000.0","01-10"
"Python高级开发工程师","广州天鹏计算机科技有限公司","广州","1-2万/月","10000.0","20000.0","01-10"
"应届生实习C++/python","江苏国瑞信安科技有限公司","南京","6-8千/月","6000.0","8000.0","01-10"
"C++量化开发/python","深圳市华傲数据技术有限公司","深圳","1.5-3万/月","15000.0","30000.0","01-10"
"Python开发工程师","华大基因","武汉","0.8-1.2万/月","8000.0","12000.0","01-10"
"python开发工程师","北京芯盾时代科技有限公司","武汉","0.8-1.6万/月","8000.0","16000.0","01-10"
"python开发工程师","郑州创恒实业有限公司","郑州","0.5-1万/月","5000.0","10000.0","01-10"
"python工程师","北京钰峰科技有限公司","重庆","0.8-1.5万/月","8000.0","15000.0","01-10"
"python/go开发工程师","中至数据集团股份有限公司","南昌","6-8千/月","6000.0","8000.0","01-10"
"数据分析（python）","华信永益（北京）信息技术有限公司","上海","0.8-1.8万/月","8000.0","18000.0","01-10"
"Python开发工程师","普元信息技术股份有限公司","上海","1.2-1.5万/月","12000.0","15000.0","01-10"
"Python开发工程师","苏州玩友时代科技股份有限公司","苏州","0.8-1.6万/月","8000.0","16000.0","01-10"
"Python开发工程师","时代嘉道企业机构","上海","1-1.5万/月","10000.0","15000.0","01-10"
"Python开发工程师","成都互联汇智科技有限公司","成都","0.6-1.2万/月","6000.0","12000.0","01-10"
"Python实习生","西安黑曜石展示设计有限责任公司","南京","4-6千/月","4000.0","6000.0","01-10"
"Python金融数据工程师","上海盈诺企业管理咨询有限公司","上海","2-2.5万/月","20000.0","25000.0","01-10"
"Python开发工程师","广州黑胡子游戏开发有限公司","广州","1-1.5万/月","10000.0","15000.0","01-10"
"Python全栈工程师","深圳市天宇鸿通网络科技有限公司","深圳","1.5-3万/月","15000.0","30000.0","01-10"
"Python导师","江苏传智播客教育科技股份有限公司武汉分公司","武汉","1.3-2万/月","13000.0","20000.0","01-10"
"00850-研发工程师（Go/Python）","无锡华云数据技术服务有限公司","上海","1.5-2.5万/月","15000.0","25000.0","01-10"
"python开发","上海宽睿信息科技有限责任公司","上海","0.8-2万/月","8000.0","20000.0","01-10"
"python工程师","北京联龙博通电子商务技术有限公司","武汉","0.8-1.5万/月","8000.0","15000.0","01-10"
